iso_country,iata_code,ident,name,municipality,elevation_ft,type,gps_code,coordinates
TZ,GTZ,GTZ,Kirawira B Aerodrome,Grumeti Game Reserve,3970,small_airport,HTGR,"-2.160833, 34.225556"
GN,CKY,GUCY,Conakry Intl. Apt.,Conakry,72,medium_airport,GUCY,"9.57689, -13.612"
GN,FIG,GUFA,Fria Apt.,Fria,499,small_airport,GUFA,"10.3506, -13.5692"
GN,FAA,GUFH,Faranah Apt.,Faranah,1476,small_airport,GUFH,"10.0354995728, -10.7698001862"
GN,KSI,GUKU,Kissidougou Apt.,Kissidougou,1808,small_airport,GUKU,"9.1605596542358, -10.124400138855"
GN,LEK,GULB,Tata Apt.,Labé,3396,small_airport,GULB,"11.337512, -12.290869"
GN,MCA,GUMA,Macenta Apt.,Macenta,1690,small_airport,GUMA,"8.481456, -9.526048"
GN,NZE,GUNZ,Nzérékoré Apt.,Nzérékoré,1657,small_airport,GUNZ,"7.810413, -8.702073"
GN,BKJ,GUOK,Boké Baralande Apt.,Boké,164,small_airport,GUOK,"10.9658, -14.2811"
GN,SBI,GUSB,Sambailo Apt.,Koundara,295,small_airport,GUSB,"12.575315, -13.363349"
GN,GII,GUSI,Siguiri Apt.,Siguiri,1296,small_airport,GUSI,"11.399833, -9.18841"
GN,KNN,GUXN,Kankan Apt.,Kankan,1233,small_airport,GUXD,"10.448438, -9.228757"
CV,SID,GVAC,Amílcar Cabral Intl. Apt.,Espargos,177,large_airport,GVAC,"16.7414, -22.9494"
CV,NTO,GVAN,Agostinho Neto Apt.,Ponta do Sol,32,small_airport,GVAN,"17.202800750732422, -25.090599060058594"
CV,BVC,GVBA,Rabil Apt.,Rabil,69,medium_airport,GVBA,"16.136499404907227, -22.888900756835938"
US,GVE,GVE,Gordonsville Municipal Apt.,Gordonsville,454,small_airport,KGVE,"38.155998, -78.165802"
CV,MMO,GVMA,Maio Apt.,Vila do Maio,36,medium_airport,GVMA,"15.155900001525879, -23.213699340820312"
CV,MTI,GVMT,Mosteiros Apt.,Vila do Mosteiros,66,small_airport,GVMT,"15.045, -24.339199"
CV,RAI,GVNP,Nelson Mandela Intl. Apt.,Praia,230,large_airport,GVNP,"14.941126, -23.484728"
CV,SFL,GVSF,São Filipe Apt.,São Filipe,617,small_airport,GVSF,"14.8850002289, -24.4799995422"
CV,SNE,GVSN,Preguiça Apt.,Preguiça,669,medium_airport,GVSN,"16.588852, -24.284132"
CV,VXE,GVSV,São Pedro Apt.,São Pedro,66,medium_airport,GVSV,"16.8332, -25.0553"
GY,BCG,GY-BCG,Bemichi Apt.,Kumaka,94,small_airport,SYBE,"7.640212, -58.961786"
SR,BTO,GY-BTO,Botopasi Apt.,Botopasi,242,small_airport,SMBO,"4.21751109352, -55.4470539093"
SR,DOE,GY-DOE,Djumu-Djomoe Apt.,Djumu-Djomoe,290,small_airport,SMDJ,"4.00571261057, -55.4816436768"
SR,LDO,GY-LDO,Ladouanie Apt.,Aurora,236,small_airport,SMDO,"4.37610828345, -55.407056808499995"
SR,WSO,GY-WSO,Washabo Apt.,Washabo,68,small_airport,SMWS,"5.215277, -57.185302"
AF,GZI,GZI,Ghazni Apt.,Ghazni,,small_airport,OAGN,"33.487853, 68.525243"
ET,ADD,HAAB,Addis Ababa Bole Intl. Apt.,Addis Ababa,7630,large_airport,HAAB,"8.97789, 38.799301"
ET,AMH,HAAM,Arba Minch Apt.,Arba Minch,3901,medium_airport,HAAM,"6.03939, 37.5905"
ET,AXU,HAAX,Axum Apt.,Axum,6959,medium_airport,HAAX,"14.1468, 38.7728"
ET,BCO,HABC,Baco Apt.,Baco,4300,small_airport,HABC,"5.783333, 36.55"
ET,BJR,HABD,Bahir Dar Apt.,Bahir Dar,5978,medium_airport,HABD,"11.6081, 37.321602"
ET,BEI,HABE,Beica Apt.,Beica,5410,small_airport,HABE,"9.38639, 34.5219"
ET,DEM,HADD,Dembidollo Apt.,Dembidollo,5200,small_airport,HADD,"8.554, 34.858002"
ET,DBM,HADM,Debre Markos Apt.,Debre Markos,8136,small_airport,HADM,"10.321501, 37.741887"
ET,DIR,HADR,Aba Tenna Dejazmach Yilma Intl. Apt.,Dire Dawa,3827,medium_airport,HADR,"9.624699592590332, 41.85419845581055"
ET,DBT,HADT,Debre Tabor Apt.,Debre Tabor,8490,small_airport,HADT,"11.884808, 38.009241"
ET,FNH,HAFN,Fincha Apt.,Fincha,7600,small_airport,HAFN,"9.584387, 37.377855"
ET,GOB,HAGB,Robe Apt.,Goba,7892,small_airport,HAGB,"7.119033, 40.045166"
ET,GNN,HAGH,Ghinnir Apt.,Ghinnir,6499,small_airport,HAGH,"7.15000009537, 40.716999054"
ET,GMB,HAGM,Gambela Apt.,Gambela,1614,medium_airport,HAGM,"8.12876, 34.563099"
ET,GDQ,HAGN,Gondar Apt.,Azezo,6449,medium_airport,HAGN,"12.5199, 37.433998"
ET,GDE,HAGO,Gode Apt.,Gode,834,medium_airport,HAGO,"5.93513011932, 43.5786018372"
ET,GOR,HAGR,Gore Apt.,Gore,6580,small_airport,HAGR,"8.1614, 35.5529"
ET,QHR,HAHM,Harar Meda Apt.,Debre Zeyit,6201,medium_airport,HAHM,"8.7163, 39.0059"
ET,HUE,HAHU,Humera Apt.,Akwi,1930,small_airport,HAHU,"13.83012, 36.88237"
ET,JIJ,HAJJ,Wilwal Intl. Apt.,Jijiga,5954,medium_airport,HAJJ,"9.3325, 42.9121"
ET,JIM,HAJM,Jimma Apt.,Jimma,5500,medium_airport,HAJM,"7.66609001159668, 36.81660079956055"
ET,ABK,HAKD,Kebri Dahar Apt.,Kebri Dahar,1800,medium_airport,HAKD,"6.732577, 44.241339"
ET,LFO,HAKL,Kelafo East Apt.,Kelafo,1730,small_airport,HAKL,"5.6570000648498535, 44.349998474121094"
ET,AWA,HALA,Hawassa Intl. Apt.,Hawassa,5450,medium_airport,HALA,"7.099869, 38.396187"
ET,LLI,HALL,Lalibella Apt.,Lalibela,6506,small_airport,HALL,"11.975000381469727, 38.97999954223633"
ET,MKS,HAMA,Mekane Selam Apt.,Mekane Selam,8405,small_airport,HAMA,"10.7254, 38.7415"
ET,MQX,HAMK,Alula Aba Nega Apt.,Mekelle,7396,medium_airport,HAMK,"13.4674, 39.533501"
ET,ETE,HAMM,Metema Apt.,Metema,2650,small_airport,HAMM,"12.932999610899998, 36.1669998169"
ET,NDM,HAMN,Mendi Apt.,Mendi,5500,small_airport,HAMN,"9.767, 35.099998"
ET,MUJ,HAMR,Mui River Apt.,Omo National Park,1834,small_airport,HAMR,"5.8646, 35.7485"
ET,MTF,HAMT,Mizan Teferi Apt.,Mizan Teferi,4396,small_airport,HAMT,"6.9571, 35.5547"
ET,EGL,HANG,Negele Apt.,Negele Borana,5230,small_airport,HANG,"5.2897, 39.7023"
ET,NEJ,HANJ,Nejjo Apt.,Nejo,6150,small_airport,HANJ,"9.55, 35.466995"
ET,NEK,HANK,Nekemte Apt.,Nekemte,6500,small_airport,HANK,"9.034333, 36.613154"
ET,PWI,HAPW,Beles Apt.,Pawe,3695,small_airport,HAPW,"11.3126, 36.4164"
ET,SXU,HASD,Soddu Apt.,Soddu,6400,small_airport,HASD,"6.80281, 37.68622"
ET,SKR,HASK,Shakiso Apt.,Shakiso,5815,small_airport,HASK,"5.6923, 38.9764"
ET,SZE,HASM,Semera Apt.,Semera,1390,small_airport,HASM,"11.7875, 40.9915"
ET,ASO,HASO,Asosa Apt.,Asosa,5100,medium_airport,HASO,"10.018500328063965, 34.586299896240234"
ET,TIE,HATP,Tippi Apt.,Tippi,1100,small_airport,HATP,"7.2024, 35.415"
ET,WRA,HAWR,Warder Apt.,Warder,1850,small_airport,HAWR,"6.9724, 45.3334"
BI,BJM,HBBA,Bujumbura Melchior Ndadaye Intl. Apt.,Bujumbura,2582,medium_airport,HBBA,"-3.32402, 29.318501"
BI,GID,HBBE,Gitega Apt.,Gitega,5741,small_airport,HBBE,"-3.417209, 29.911308"
BI,KRE,HBBO,Kirundo Apt.,Kirundo,4511,small_airport,HBBO,"-2.544772, 30.094575"
CN,HBQ,HBQ,Haibei Qilian Apt.,Haibei (Qilian),10377,small_airport,ZLHB,"38.008068, 100.645065"
SO,ALU,HCMA,Caluula Apt.,Caluula,6,small_airport,HCMA,"11.9582, 50.748"
SO,BIB,HCMB,Baidoa Apt.,Baidoa,1820,small_airport,HCMB,"3.10192, 43.627137"
SO,CXN,HCMC,Qandala Apt.,Qandala,30,small_airport,HCMC,"11.495627, 49.909816"
SO,BSY,HCMD,Baardheere Apt.,Baardheere,396,small_airport,HCMD,"2.330195, 42.311802"
SO,HCM,HCME,Eil Apt.,Eyl,879,small_airport,HCME,"8.104, 49.82"
SO,BSA,HCMF,Bosaso / Bender Qassim Intl. Apt.,Bosaso,3,small_airport,HCMF,"11.275235, 49.139231"
SO,GSR,HCMG,Gardo Apt.,Gardo,2632,small_airport,HCMG,"9.545975, 49.119148"
SO,HGA,HCMH,Egal Intl. Apt.,Hargeisa,4471,medium_airport,HCMH,"9.513207, 44.082389"
SO,BBO,HCMI,Berbera Apt.,Berbera,30,medium_airport,HCMI,"10.385035, 44.936723"
SO,LGX,HCMJ,Lugh Ganane Apt.,Luuq,507,small_airport,HCMJ,"3.8124, 42.5459"
SO,KMU,HCMK,Kismayo Apt.,Kismayo,49,medium_airport,HCMK,"-0.377353, 42.459202"
SO,MGQ,HCMM,Aden Adde Intl. Apt.,Mogadishu,29,medium_airport,HCMM,"2.0144400596618652, 45.3046989440918"
SO,BLW,HCMN,Beledweyne Apt.,Beledweyne,559,small_airport,HCMN,"4.766976, 45.2388"
SO,CMO,HCMO,Hobyo Apt.,Hobyo,65,small_airport,HCMO,"5.358003, 48.515281"
SO,GLK,HCMR,Galcaio Apt.,Galcaio,975,small_airport,HCMR,"6.78082990646, 47.45470047"
SO,CMS,HCMS,Iskushuban Apt.,Iskushuban,1121,small_airport,HCMS,"10.313889, 50.205556"
SO,ERA,HCMU,Erigavo Apt.,Erigavo,5720,small_airport,HCMU,"10.642050549, 47.3879814148"
SO,BUO,HCMV,Burao Apt.,Burao,3400,small_airport,HCMV,"9.5275, 45.5549"
SO,GGR,HCMW,Garowe Apt.,Garowe,1465,small_airport,HCGR,"8.457942, 48.567407"
DJ,JIB,HDAM,Djibouti-Ambouli Apt.,Djibouti City,49,large_airport,HDAM,"11.5473, 43.1595"
DJ,AII,HDAS,Ali-Sabieh Apt.,Ali-Sabieh,2313,small_airport,HDAS,"11.146889, 42.72"
DJ,MHI,HDMO,Moucha Apt.,Moucha Island,,small_airport,HDMO,"11.72975, 43.209559"
DJ,OBC,HDOB,Obock Apt.,Obock,69,small_airport,HDOB,"11.967000007629395, 43.266998291015625"
DJ,TDJ,HDTJ,Tadjoura Apt.,Tadjoura,246,small_airport,HDTJ,"11.787037, 42.917376"
EG,EMY,HE25,El Minya Apt.,El Minya,135,small_airport,HEMN,"28.090509, 30.738738"
EG,SQK,HE40,Sidi EL Barrani Apt.,Sidi El Barrani,282,small_airport,HE40,"31.47201, 25.879272"
EG,DBB,HEAL,El Alamein Intl. Apt.,El Alamein,154,medium_airport,HEAL,"30.924324, 28.46161"
EG,AAC,HEAR,El Arish Intl. Apt.,El Arish,118,medium_airport,HEAR,"31.078565, 33.836791"
EG,ATZ,HEAT,Asyut Intl. Apt.,Asyut,748,medium_airport,HEAT,"27.050818, 31.016309"
EG,HBE,HEBA,Borj El Arab Intl. Apt.,Alexandria,171,medium_airport,HEBA,"30.93249, 29.696437"
EG,ABS,HEBL,Abu Simbel Apt.,Abu Simbel,614,medium_airport,HEBL,"22.367657, 31.609962"
EG,CAI,HECA,Cairo Intl. Apt.,Cairo,322,large_airport,HECA,"30.111534, 31.396694"
EG,CCE,HECP,Capital Intl. Apt.,New Cairo,761,medium_airport,HECP,"30.074293, 31.84296"
EG,DAK,HEDK,Ad Dakhla Apt.,Dakhla Oases,551,small_airport,HEDK,"25.41116, 29.003273"
EG,HRG,HEGN,Hurghada Intl. Apt.,Hurghada,32,large_airport,HEGN,"27.176776, 33.796692"
EG,EGH,HEGR,El Jora Apt.,El Jora,331,medium_airport,HEGR,"31.078138, 34.153131"
EG,UVL,HEKG,El Kharja Apt.,Kharja Oases,194,small_airport,HEKG,"25.471483, 30.588491"
EG,LXR,HELX,Luxor Intl. Apt.,Luxor,276,medium_airport,HELX,"25.674629, 32.700012"
EG,RMF,HEMA,Marsa Alam Intl. Apt.,Marsa Alam,213,medium_airport,HEMA,"25.555548, 34.59245"
EG,MUH,HEMM,Marsa Matruh Intl. Apt.,Marsa Matruh,75,medium_airport,HEMM,"31.325464, 27.221716"
PG,HEO,HEO,Haelogo Apt.,Haelogo,3217,small_airport,AYHG,"-9.13658, 147.598434"
EG,GSQ,HEOW,El Owainat East Intl. Apt.,Sharq El Owainat,843,small_airport,HEOW,"22.584256, 28.721609"
EG,PSD,HEPS,Port Said Intl. Apt.,Port Said,10,medium_airport,HEPS,"31.279285, 32.240582"
EG,SKV,HESC,Saint Catherine Intl. Apt.,Saint Catherine,4402,medium_airport,HESC,"28.684601, 34.062681"
EG,HMB,HESG,Suhaj Mubarak Intl. Apt.,Suhaj,322,medium_airport,HESG,"26.339115, 31.737624"
EG,SSH,HESH,Sharm El Sheikh Intl. Apt.,Sharm El Sheikh,191,large_airport,HESH,"27.977272, 34.394717"
EG,ASW,HESN,Aswan Intl. Apt.,Aswan,650,medium_airport,HESN,"23.968137, 32.824445"
EG,SEW,HESW,Siwa Oasis North Apt.,Siwa Oasis,289,small_airport,HESW,"29.346234, 25.505624"
EG,SPX,HESX,Sphinx Intl. Apt.,Al Jiza,482,medium_airport,HESX,"30.108078, 30.889252"
EG,TCP,HETB,Taba Intl. Apt.,Taba,2425,medium_airport,HETB,"29.594496, 34.775752"
EG,ELT,HETR,At Tur Apt.,At Tur,52,small_airport,HETR,"28.208964, 33.645483"
ER,ASM,HHAS,Asmara Intl. Apt.,Asmara,7661,medium_airport,HHAS,"15.291899681091309, 38.910701751708984"
ER,MSW,HHMS,Massawa Intl. Apt.,Massawa,194,medium_airport,HHMS,"15.670000076293945, 39.37009811401367"
ER,ASA,HHSB,Assab Intl. Apt.,Asab,46,medium_airport,HHSB,"13.071800231933594, 42.64500045776367"
ER,TES,HHTS,Tessenei Apt.,Tessenei,2018,small_airport,HHTS,"15.104322, 36.681711"
US,HPV,HI01,Princeville Apt.,Hanalei,344,small_airport,HI01,"22.209313, -159.44515"
CN,HIA,HIA,Huai'an Lianshui Intl. Apt.,Huai'an,28,medium_airport,ZSSH,"33.790833, 119.125"
ET,HIL,HIL,Shilavo Apt.,Shilavo,1296,small_airport,HASL,"6.077545, 44.763736"
SS,JUB,HJJJ,Juba Intl. Apt.,Juba,1513,large_airport,HJJJ,"4.87201, 31.601101"
KE,ASV,HKAM,Amboseli Apt.,Amboseli National Park,3755,medium_airport,HKAM,"-2.645050048828125, 37.25310134887695"
KE,EDL,HKEL,Eldoret Intl. Apt.,Eldoret,6941,medium_airport,HKEL,"0.4044579863548279, 35.23889923095703"
KE,EYS,HKES,Eliye Springs Apt.,Eliye Springs,1395,small_airport,HKES,"3.23635, 35.97664"
KE,KLK,HKFG,Kalokol Apt.,Kalokol,1245,small_airport,HKFG,"3.49161, 35.836777"
KE,GAS,HKGA,Garissa Apt.,Garissa,475,small_airport,HKGA,"-0.463508, 39.6483"
KE,HOA,HKHO,Hola Apt.,Hola,195,small_airport,HKHO,"-1.522, 40.004002"
KE,NBO,HKJK,Jomo Kenyatta Intl. Apt.,Nairobi,5330,large_airport,HKJK,"-1.31923997402, 36.9277992249"
KE,KEU,HKKE,Keekorok Apt.,Keekorok,5800,small_airport,HKKE,"-1.586345, 35.257455"
KE,GGM,HKKG,Kakamega Apt.,Kakamega,5020,small_airport,HKKG,"0.271342009306, 34.7873001099"
KE,KIS,HKKI,Kisumu Apt.,Kisumu,3734,medium_airport,HKKI,"-0.0861390009522438, 34.72890090942383"
KE,ILU,HKKL,Kilaguni Apt.,Kilaguni,2750,small_airport,HKKL,"-2.91061, 38.065201"
KE,KEY,HKKR,Kericho Apt.,Kericho,6446,small_airport,HKKR,"-0.3899, 35.242093"
KE,KTL,HKKT,Kitale Apt.,Kitale,6070,medium_airport,HKKT,"0.971989, 34.958599"
KE,LKG,HKLK,Lokichoggio Apt.,Lokichoggio,2074,medium_airport,HKLK,"4.20412015914917, 34.348201751708984"
KE,LOK,HKLO,Lodwar Apt.,Lodwar,1715,medium_airport,HKLO,"3.12197, 35.6087"
KE,LAU,HKLU,Manda Apt.,Lamu,20,medium_airport,HKLU,"-2.252431, 40.912892"
KE,LOY,HKLY,Loyengalani Apt.,Loyengalani,1195,small_airport,HKLY,"2.75, 36.716999"
KE,NDE,HKMA,Mandera Apt.,Mandera,805,small_airport,HKMA,"3.934045, 41.844437"
KE,RBT,HKMB,Marsabit Apt.,Marsabit,4395,small_airport,HKMB,"2.344254, 37.999996"
KE,JJM,HKMK,Mulika Lodge Apt.,Meru-Kinna,2230,small_airport,HKMK,"0.165083, 38.195141"
KE,MYD,HKML,Malindi Apt.,Malindi,80,medium_airport,HKML,"-3.2293100357055664, 40.10169982910156"
KE,MBA,HKMO,Moi Intl. Apt.,Mombasa,200,large_airport,HKMO,"-4.03483, 39.5942"
KE,MRE,HKMS,Mara Serena Lodge Airstrip,Masai Mara,5200,medium_airport,HKMS,"-1.406111, 35.008057"
KE,OYL,HKMY,Moyale Apt.,Moyale (Lower),2790,small_airport,HKMY,"3.46972, 39.101398"
KE,NYE,HKNI,Nyeri Apt.,Nyeri,5830,small_airport,HKNI,"-0.364414, 36.978485"
KE,NUU,HKNK,Nakuru Apt.,Nakuru,6234,small_airport,HKNK,"-0.298067, 36.159302"
KE,WIL,HKNW,Nairobi Wilson Apt.,Nairobi,5536,medium_airport,HKNW,"-1.321720004081726, 36.81480026245117"
KE,NYK,HKNY,Nanyuki Apt.,Nanyuki,6250,medium_airport,HKNL,"-0.062399, 37.041008"
KE,UAS,HKSB,Samburu Apt.,Samburu,3295,small_airport,HKSB,"0.534069, 37.531991"
KE,UKA,HKUK,Ukunda Airstrip,Ukunda,98,small_airport,HKUK,"-4.29333, 39.571098"
KE,WJR,HKWJ,Wajir Apt.,Wajir,770,medium_airport,HKWJ,"1.73324, 40.091599"
LY,SRX,HLGD,Sirt Intl. Apt. / Ghardabiya Airbase,Sirt,267,medium_airport,HLGD,"31.063499, 16.594999"
LY,GHT,HLGT,Ghat Apt.,Ghat,2296,medium_airport,HLGT,"25.1455993652, 10.142600059500001"
LY,AKF,HLKF,Kufra Apt.,Kufra,1367,medium_airport,HLKF,"24.178699493408203, 23.31399917602539"
LY,BEN,HLLB,Benina Intl. Apt.,Benina,433,medium_airport,HLLB,"32.096802, 20.269501"
LY,MJI,HLLM,Mitiga Intl. Apt.,Tripoli,36,large_airport,HLLM,"32.89177, 13.287878"
LY,LAQ,HLLQ,Al Abraq Intl. Apt.,Al Albraq,2157,medium_airport,HLLQ,"32.7887, 21.9643"
LY,SEB,HLLS,Sabha Apt.,Sabha,1427,medium_airport,HLLS,"26.992452, 14.466162"
LY,LMQ,HLMB,Marsa al Brega Apt.,Marsa al Brega,50,medium_airport,HLMB,"30.378099, 19.576401"
LY,NFR,HLNR,Nafurah 1 Apt.,Nafurah 1,125,small_airport,HLNR,"29.2132, 21.5924"
LY,HUQ,HLON,Hon Apt.,,919,small_airport,HLON,"29.1101, 15.9656"
LY,LTD,HLTD,Ghadames East Apt.,Ghadames,1122,medium_airport,HLTD,"30.15169906616211, 9.715310096740723"
LY,TOB,HLTQ,Tobruk Intl. Apt.,Adam,519,small_airport,HLTQ,"31.861, 23.907"
LY,ZIS,HLZN,Alzintan Apt.,Zintan,2080,small_airport,HLZN,"31.774878, 12.25006"
LY,WAX,HLZW,Zuwarah Intl. Apt.,Zuwarah,9,small_airport,HLZW,"32.952301, 12.0155"
HN,EDQ,HN-MUG,Erandique Apt.,Erandique,4199,small_airport,MHGU,"14.235833, -88.437225"
RW,GYI,HRYG,Gisenyi Apt.,Gisenyi,5082,medium_airport,HRYG,"-1.6771999597549438, 29.258899688720703"
RW,BTQ,HRYI,Butare Apt.,Butare,5801,small_airport,HRYI,"-2.59583, 29.7367"
RW,KGL,HRYR,Kigali Intl. Apt.,Kigali,4859,large_airport,HRYR,"-1.96863, 30.1395"
RW,RHG,HRYU,Ruhengeri Apt.,Ruhengeri,6102,small_airport,HRYU,"-1.496873, 29.631343"
RW,KME,HRZA,Kamembe Apt.,Kamembe,5192,medium_airport,HRZA,"-2.462239980697632, 28.907899856567383"
SD,ATB,HSAT,Atbara Apt.,Atbara,1181,small_airport,HSAT,"17.710344314575195, 34.0570182800293"
SD,EDB,HSDB,Al Dabbah Apt.,Al Dabbah,843,small_airport,HSDB,"18.0146, 30.9595"
SD,DOG,HSDN,Dongola Apt.,Dongola,772,medium_airport,HSDN,"19.153900146499996, 30.430099487299998"
SD,RSS,HSDZ,Damazin Apt.,Ad Damazin,1582,small_airport,HSDZ,"11.7859, 34.3367"
SD,ELF,HSFS,El Fasher Apt.,El Fasher,2393,medium_airport,HSFS,"13.614899635314941, 25.324600219726562"
SD,DNX,HSGG,Galegu Apt.,Dinder,1640,small_airport,HSGG,"12.532999992370605, 35.06700134277344"
SD,EGN,HSGN,Geneina Apt.,Geneina,2651,small_airport,HSGN,"13.481882, 22.467119"
SD,HEG,HSHG,Heglig Apt.,Heglig Oilfield,1325,small_airport,HSHG,"9.994933, 29.397718"
SD,KSL,HSKA,Kassala Apt.,Kassala,1671,medium_airport,HSKA,"15.387499809265137, 36.328800201416016"
SD,GBU,HSKG,Khashm El Girba Apt.,Khashm El Girba,1560,small_airport,HSKG,"14.925, 35.877998"
SD,KDX,HSLI,Kadugli Apt.,Kadugli,1848,small_airport,HSLI,"11.137999534600002, 29.7010993958"
SS,RBX,HSMK,Rumbek Apt.,Rumbek,1378,small_airport,HJRB,"6.831074, 29.669073"
SD,MWE,HSMN,Merowe Apt.,Merowe,897,medium_airport,HSMN,"18.443333, 31.843333"
SD,NUD,HSNH,En Nahud Apt.,En Nahud,1955,small_airport,HSNH,"12.735513, 28.410841"
SD,UYL,HSNN,Nyala Apt.,Nyala,2106,medium_airport,HSNN,"12.0535, 24.9562"
SD,NHF,HSNW,New Halfa Apt.,New Halfa,1480,small_airport,HSNW,"15.3556, 35.727798"
SD,EBD,HSOB,El-Obeid Apt.,El-Obeid,1927,medium_airport,HSOB,"13.1532, 30.2327"
SD,PZU,HSPN,Port Sudan New Intl. Apt.,Port Sudan,135,medium_airport,HSPN,"19.4335994720459, 37.234100341796875"
SD,KRT,HSSK,Khartoum Intl. Apt.,Khartoum,1265,large_airport,HSSK,"15.5895, 32.5532"
SS,MAK,HSSM,Malakal Apt.,Malakal,1291,medium_airport,HJMK,"9.55897, 31.652201"
SD,WHF,HSSW,Wadi Halfa Apt.,Wadi Halfa,933,small_airport,HSSW,"21.802698, 31.521578"
SS,WUU,HSWW,Wau Apt.,Wau,1529,medium_airport,HJWW,"7.72583, 27.975"
SD,ZLX,HSZA,Zalingei Apt.,Zalingei,2953,small_airport,HSZA,"12.9437, 23.5631"
TZ,ARK,HTAR,Arusha Apt.,Arusha,4550,medium_airport,HTAR,"-3.3677899837493896, 36.63330078125"
TZ,BKZ,HTBU,Bukoba Apt.,Bukoba,3784,small_airport,HTBU,"-1.332, 31.8212"
TZ,DAR,HTDA,Julius Nyerere Intl. Apt.,Dar es Salaam,182,large_airport,HTDA,"-6.87811, 39.202599"
TZ,DOD,HTDO,Dodoma Apt.,Dodoma,3673,medium_airport,HTDO,"-6.17044, 35.752602"
TZ,GTC,HTGE,Chato/Geita Apt.,Chato District,3898,small_airport,HTGE,"-2.74233, 31.70683"
TZ,MBI,HTGW,Songwe Apt.,Mbeya,4412,medium_airport,HTGW,"-8.919942, 33.273981"
TZ,IRI,HTIR,Iringa Apt.,Nduli,4678,medium_airport,HTIR,"-7.66863, 35.752102"
TZ,TKQ,HTKA,Kigoma Apt.,Kigoma,2700,small_airport,HTKA,"-4.8862, 29.6709"
TZ,KIY,HTKI,Kilwa Apt.,Kilwa Masoko,50,small_airport,HTKI,"-8.91123, 39.508619"
TZ,JRO,HTKJ,Kilimanjaro Intl. Apt.,Arusha,2932,medium_airport,HTKJ,"-3.42941, 37.074501"
TZ,LDI,HTLI,Lindi Apt.,Lindi,100,small_airport,HTLI,"-9.851005, 39.75911"
TZ,LKY,HTLM,Lake Manyara Apt.,Lake Manyara National Park,4150,medium_airport,HTLM,"-3.37631, 35.818298"
MN,HTM,HTM,Khatgal Apt.,Hatgal,5500,small_airport,ZMHG,"50.435988, 100.139532"
TZ,MFA,HTMA,Mafia Apt.,Kilindoni,60,small_airport,HTMA,"-7.917478, 39.668502"
TZ,MWN,HTMD,Mwadui Apt.,Mwadui,3970,small_airport,HTMD,"-3.521332, 33.615542"
TZ,XMI,HTMI,Masasi Apt.,Masasi,1700,small_airport,HTMI,"-10.733, 38.766998"
TZ,NPY,HTMP,Mpanda Apt.,Mpanda,3520,small_airport,HTMP,"-6.355374, 31.084116"
TZ,QSI,HTMS,Moshi Apt.,Moshi,2801,small_airport,HTMS,"-3.36333, 37.3269"
TZ,MYW,HTMT,Mtwara Apt.,Mtwara,371,medium_airport,HTMT,"-10.336204, 40.181997"
TZ,MUZ,HTMU,Musoma Apt.,Musoma,3806,small_airport,HTMU,"-1.503, 33.8021"
TZ,MWZ,HTMW,Mwanza Apt.,Mwanza,3763,medium_airport,HTMW,"-2.4444899559020996, 32.932701110839844"
TZ,NCH,HTNA,Nachingwea Apt.,Nachingwea,1400,small_airport,HTNA,"-10.3575, 38.779202"
TZ,JOM,HTNJ,Njombe Apt.,Njombe,6400,small_airport,HTNJ,"-9.35, 34.799999"
TZ,PMA,HTPE,Pemba Apt.,Chake Chake,80,medium_airport,HTPE,"-5.25726, 39.811401"
TZ,SEU,HTSN,Seronera Apt.,Seronera,5080,small_airport,HTSN,"-2.45806, 34.822498"
TZ,SGX,HTSO,Songea Apt.,Songea,3445,small_airport,HTSO,"-10.683, 35.583"
TZ,SUT,HTSU,Sumbawanga Apt.,Sumbawanga,5960,small_airport,HTSU,"-7.948889, 31.610278"
TZ,SHY,HTSY,Shinyanga Apt.,Shinyanga,3800,small_airport,HTSY,"-3.6093, 33.5035"
TZ,TBO,HTTB,Tabora Apt.,Tabora,3868,small_airport,HTTB,"-5.07639, 32.833302"
TZ,TGT,HTTG,Tanga Apt.,Tanga,129,medium_airport,HTTG,"-5.09236, 39.071201"
TZ,ZNZ,HTZA,Abeid Amani Karume Intl. Apt.,Zanzibar,54,large_airport,HTZA,"-6.22202, 39.224899"
UG,RUA,HUAR,Arua Apt.,Arua,3951,medium_airport,HUAR,"3.049152, 30.911714"
UG,EBB,HUEN,Entebbe Intl. Apt.,Kampala,3782,large_airport,HUEN,"0.042386, 32.443501"
UG,ULU,HUGU,Gulu Apt.,Gulu,3510,medium_airport,HUGU,"2.8055601119995117, 32.27180099487305"
UG,JIN,HUJI,Jinja Apt.,Jinja,3855,small_airport,HUJI,"0.453094, 33.19356"
UG,PAF,HUKF,Kabalega Falls Apt.,Pakuba,2365,small_airport,HUPA,"2.326563, 31.497698"
UG,KJJ,HUKJ,Kajjansi Airfield,Kampala,3743,small_airport,HUKJ,"0.1968, 32.55297"
UG,KSE,HUKS,Kasese Apt.,Kasese,3146,small_airport,HUKS,"0.183, 30.1"
UG,MBQ,HUMA,Mbarara Apt.,Mbarara,4600,small_airport,HUMA,"-0.555278, 30.5994"
UG,KCU,HUMI,Masindi Apt.,Masindi,3850,small_airport,HUMI,"1.75806, 31.7367"
